path,label,generator,split
data/CIFake/train/FAKE/2810 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4021 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3863 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1782 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1347 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3431 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4412 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4806 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3730 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4754 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4625 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5182 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3114 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3343 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5840 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5728 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4520 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5593 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3459 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1661 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1609 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5399 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4618 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2749 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4369 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2711 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4694.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1027 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4150 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5655 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1682 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5453 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1893 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2689 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2736 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4227 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2449 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2874.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3623 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1370.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5824 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3328 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1007 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4820.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5473 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5176 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1807 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4816 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2814 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3574.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1788 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5660 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4761 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3445 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1700.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1255 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1809.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5698 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3001.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3508 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5295 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4048 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2316 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2171 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5183 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4682.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3946 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4411 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2287 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2014 (6).jpg,1,sd14_cifake,train
data/CIFake/test/REAL/0742.jpg,0,real,test
data/CIFake/test/REAL/0452 (9).jpg,0,real,test
data/CIFake/test/REAL/0699 (6).jpg,0,real,test
data/CIFake/test/REAL/0529 (9).jpg,0,real,test
data/CIFake/test/REAL/0421 (7).jpg,0,real,test
data/CIFake/test/REAL/0265 (4).jpg,0,real,test
data/CIFake/test/REAL/0121 (3).jpg,0,real,test
data/CIFake/test/REAL/0454 (4).jpg,0,real,test
data/CIFake/test/REAL/0102 (3).jpg,0,real,test
data/CIFake/test/REAL/0627 (2).jpg,0,real,test
data/CIFake/test/REAL/0636 (7).jpg,0,real,test
data/CIFake/test/REAL/0545 (10).jpg,0,real,test
data/CIFake/test/REAL/0098 (5).jpg,0,real,test
data/CIFake/test/REAL/0423 (10).jpg,0,real,test
data/CIFake/test/REAL/0433 (7).jpg,0,real,test
data/CIFake/test/REAL/0291 (6).jpg,0,real,test
data/CIFake/test/REAL/0721 (9).jpg,0,real,test
data/CIFake/test/REAL/0113 (8).jpg,0,real,test
data/CIFake/test/REAL/0805 (7).jpg,0,real,test
data/CIFake/test/REAL/0328 (8).jpg,0,real,test
data/CIFake/test/REAL/0999.jpg,0,real,test
data/CIFake/test/REAL/0643 (3).jpg,0,real,test
data/CIFake/test/REAL/0292 (4).jpg,0,real,test
data/CIFake/test/REAL/0806 (2).jpg,0,real,test
data/CIFake/test/REAL/0177 (7).jpg,0,real,test
data/CIFake/test/REAL/0235 (8).jpg,0,real,test
data/CIFake/test/REAL/0885 (8).jpg,0,real,test
data/CIFake/test/REAL/0706 (6).jpg,0,real,test
data/CIFake/test/REAL/0357 (9).jpg,0,real,test
data/CIFake/test/REAL/0174 (10).jpg,0,real,test
data/CIFake/test/REAL/0723 (5).jpg,0,real,test
data/CIFake/test/REAL/0424 (4).jpg,0,real,test
data/CIFake/test/REAL/0169 (3).jpg,0,real,test
data/CIFake/test/REAL/0057 (2).jpg,0,real,test
data/CIFake/test/REAL/0119 (5).jpg,0,real,test
data/CIFake/test/REAL/0115 (4).jpg,0,real,test
data/CIFake/test/REAL/0936 (10).jpg,0,real,test
data/CIFake/test/REAL/0410 (6).jpg,0,real,test
data/CIFake/test/REAL/0730 (6).jpg,0,real,test
data/CIFake/test/REAL/0030 (8).jpg,0,real,test
data/CIFake/test/REAL/0815 (5).jpg,0,real,test
data/CIFake/test/REAL/0243 (9).jpg,0,real,test
data/CIFake/test/REAL/0001 (5).jpg,0,real,test
data/CIFake/test/REAL/0061.jpg,0,real,test
data/CIFake/test/REAL/0639 (8).jpg,0,real,test
data/CIFake/test/REAL/0436 (6).jpg,0,real,test
data/CIFake/test/REAL/0248 (4).jpg,0,real,test
data/CIFake/test/REAL/0540 (4).jpg,0,real,test
data/CIFake/test/REAL/0641 (2).jpg,0,real,test
data/CIFake/test/REAL/0941 (5).jpg,0,real,test
data/CIFake/test/REAL/0006 (10).jpg,0,real,test
data/CIFake/test/REAL/0844 (5).jpg,0,real,test
data/CIFake/test/REAL/0803.jpg,0,real,test
data/CIFake/test/REAL/0783 (4).jpg,0,real,test
data/CIFake/test/REAL/0714 (5).jpg,0,real,test
data/CIFake/test/REAL/0661 (8).jpg,0,real,test
data/CIFake/test/REAL/0114 (9).jpg,0,real,test
data/CIFake/test/REAL/0884.jpg,0,real,test
data/CIFake/test/REAL/0370 (10).jpg,0,real,test
data/CIFake/test/REAL/0005 (5).jpg,0,real,test
data/CIFake/test/REAL/0629 (9).jpg,0,real,test
data/CIFake/test/REAL/0789 (9).jpg,0,real,test
data/CIFake/test/REAL/0198 (6).jpg,0,real,test
data/CIFake/test/REAL/0929 (4).jpg,0,real,test
data/CIFake/test/REAL/0877 (10).jpg,0,real,test
data/CIFake/test/REAL/0588 (10).jpg,0,real,test
data/CIFake/test/REAL/0546 (4).jpg,0,real,test
data/CIFake/test/REAL/0496 (2).jpg,0,real,test
data/CIFake/test/REAL/0656 (4).jpg,0,real,test
data/CIFake/test/REAL/0090 (5).jpg,0,real,test
data/CIFake/test/REAL/0148 (6).jpg,0,real,test
data/CIFake/test/REAL/0598 (6).jpg,0,real,test
data/CIFake/test/REAL/0875.jpg,0,real,test
data/CIFake/test/REAL/0557 (2).jpg,0,real,test
data/CIFake/test/REAL/0131 (9).jpg,0,real,test
data/CIFake/test/REAL/0753 (10).jpg,0,real,test
data/CIFake/test/REAL/0475 (10).jpg,0,real,test
data/CIFake/test/REAL/0332 (8).jpg,0,real,test
data/CIFake/test/REAL/0289 (4).jpg,0,real,test
data/CIFake/test/REAL/0908 (5).jpg,0,real,test
data/CIFake/test/REAL/0064 (5).jpg,0,real,test
data/CIFake/test/REAL/0629 (5).jpg,0,real,test
data/CIFake/test/REAL/0312.jpg,0,real,test
data/CIFake/test/REAL/0489 (7).jpg,0,real,test
data/CIFake/test/REAL/0639 (2).jpg,0,real,test
data/CIFake/test/REAL/0174.jpg,0,real,test
data/CIFake/test/REAL/0588 (7).jpg,0,real,test
data/CIFake/test/REAL/0797 (10).jpg,0,real,test
data/CIFake/test/REAL/0139 (10).jpg,0,real,test
data/CIFake/test/REAL/0717 (6).jpg,0,real,test
data/CIFake/test/REAL/0310 (5).jpg,0,real,test
data/CIFake/test/REAL/0229 (3).jpg,0,real,test
data/CIFake/test/REAL/0058 (5).jpg,0,real,test
data/CIFake/test/REAL/0316 (4).jpg,0,real,test
data/CIFake/test/REAL/0041 (6).jpg,0,real,test
data/CIFake/test/REAL/0971 (5).jpg,0,real,test
data/CIFake/test/REAL/0390 (8).jpg,0,real,test
data/CIFake/test/REAL/0801 (6).jpg,0,real,test
data/CIFake/test/REAL/0636.jpg,0,real,test
data/CIFake/test/REAL/0103 (3).jpg,0,real,test
data/CIFake/test/REAL/0885 (7).jpg,0,real,test
data/CIFake/test/REAL/0504 (2).jpg,0,real,test
data/CIFake/test/REAL/0818 (7).jpg,0,real,test
data/CIFake/test/REAL/0874 (9).jpg,0,real,test
data/CIFake/test/REAL/0736 (2).jpg,0,real,test
data/CIFake/test/REAL/0026 (9).jpg,0,real,test
data/CIFake/test/REAL/0060 (7).jpg,0,real,test
data/CIFake/test/REAL/0555 (9).jpg,0,real,test
data/CIFake/test/REAL/0091 (9).jpg,0,real,test
data/CIFake/test/REAL/0553 (4).jpg,0,real,test
data/CIFake/test/REAL/0070 (2).jpg,0,real,test
data/CIFake/test/REAL/0664 (4).jpg,0,real,test
data/CIFake/test/REAL/0193 (7).jpg,0,real,test
data/CIFake/test/REAL/0346 (9).jpg,0,real,test
data/CIFake/test/REAL/0857 (10).jpg,0,real,test
data/CIFake/test/REAL/0750.jpg,0,real,test
data/CIFake/test/REAL/0879 (2).jpg,0,real,test
data/CIFake/test/REAL/0244 (10).jpg,0,real,test
data/CIFake/test/REAL/0949 (3).jpg,0,real,test
data/CIFake/test/REAL/0381 (8).jpg,0,real,test
data/CIFake/test/REAL/0118 (10).jpg,0,real,test
data/CIFake/test/REAL/0060 (5).jpg,0,real,test
data/CIFake/test/REAL/0231.jpg,0,real,test
data/CIFake/test/REAL/0801 (10).jpg,0,real,test
data/CIFake/test/REAL/0031 (3).jpg,0,real,test
data/CIFake/test/REAL/0772 (10).jpg,0,real,test
data/CIFake/test/REAL/0075 (10).jpg,0,real,test
data/CIFake/test/REAL/0397 (7).jpg,0,real,test
data/CIFake/test/REAL/0213 (9).jpg,0,real,test
data/CIFake/test/REAL/0023 (6).jpg,0,real,test
data/CIFake/test/REAL/0282 (3).jpg,0,real,test
data/CIFake/test/REAL/0081 (9).jpg,0,real,test
data/CIFake/test/REAL/0503 (6).jpg,0,real,test
data/CIFake/test/REAL/0159 (5).jpg,0,real,test
data/CIFake/test/REAL/0747 (5).jpg,0,real,test
data/CIFake/test/REAL/0279 (7).jpg,0,real,test
data/CIFake/test/REAL/0968 (4).jpg,0,real,test
data/CIFake/test/REAL/0104 (8).jpg,0,real,test
data/CIFake/test/REAL/0174 (3).jpg,0,real,test
data/CIFake/test/REAL/0187 (10).jpg,0,real,test
data/CIFake/test/REAL/0814 (6).jpg,0,real,test
data/CIFake/test/REAL/0974 (9).jpg,0,real,test
data/CIFake/test/REAL/0361 (4).jpg,0,real,test
data/CIFake/test/REAL/0103 (4).jpg,0,real,test
data/CIFake/test/REAL/0332 (10).jpg,0,real,test
data/CIFake/test/REAL/0698 (4).jpg,0,real,test
data/CIFake/test/REAL/0552 (8).jpg,0,real,test
data/CIFake/test/REAL/0658 (7).jpg,0,real,test
data/CIFake/test/REAL/0531 (3).jpg,0,real,test
data/CIFake/test/REAL/0197.jpg,0,real,test
data/CIFake/test/REAL/0943 (7).jpg,0,real,test
data/CIFake/test/REAL/0894 (4).jpg,0,real,test
data/CIFake/test/REAL/0225 (10).jpg,0,real,test
data/CIFake/test/REAL/0526 (9).jpg,0,real,test
data/CIFake/test/REAL/0349 (4).jpg,0,real,test
data/CIFake/test/REAL/0074 (7).jpg,0,real,test
data/CIFake/test/REAL/0971 (8).jpg,0,real,test
data/CIFake/test/REAL/0284 (2).jpg,0,real,test
data/CIFake/test/REAL/0549 (7).jpg,0,real,test
data/CIFake/test/REAL/0103 (6).jpg,0,real,test
data/CIFake/test/REAL/0197 (9).jpg,0,real,test
data/CIFake/test/REAL/0448 (8).jpg,0,real,test
data/CIFake/test/REAL/0231 (5).jpg,0,real,test
data/CIFake/test/REAL/0680 (2).jpg,0,real,test
data/CIFake/test/REAL/0275 (4).jpg,0,real,test
data/CIFake/test/REAL/0606 (10).jpg,0,real,test
data/CIFake/test/REAL/0906 (8).jpg,0,real,test
data/CIFake/test/REAL/0270 (4).jpg,0,real,test
data/CIFake/test/REAL/0718 (8).jpg,0,real,test
data/CIFake/test/REAL/0399 (2).jpg,0,real,test
data/CIFake/test/REAL/0953 (6).jpg,0,real,test
data/CIFake/test/REAL/0066 (7).jpg,0,real,test
data/CIFake/test/REAL/0218 (6).jpg,0,real,test
data/CIFake/test/REAL/0163 (8).jpg,0,real,test
data/CIFake/test/REAL/0616 (3).jpg,0,real,test
data/CIFake/test/REAL/0258 (5).jpg,0,real,test
data/CIFake/test/REAL/0025 (7).jpg,0,real,test
data/CIFake/test/REAL/0797 (9).jpg,0,real,test
data/CIFake/test/REAL/0132 (3).jpg,0,real,test
data/CIFake/test/REAL/0010 (5).jpg,0,real,test
data/CIFake/test/REAL/0011 (9).jpg,0,real,test
data/CIFake/test/REAL/0293.jpg,0,real,test
data/CIFake/test/REAL/0146 (10).jpg,0,real,test
data/CIFake/test/REAL/0972 (8).jpg,0,real,test
data/CIFake/test/REAL/0464 (9).jpg,0,real,test
data/CIFake/test/REAL/0681.jpg,0,real,test
data/CIFake/test/REAL/0779 (9).jpg,0,real,test
data/CIFake/test/REAL/0207.jpg,0,real,test
data/CIFake/test/REAL/0337 (8).jpg,0,real,test
data/CIFake/test/REAL/0234 (5).jpg,0,real,test
data/CIFake/test/REAL/0443.jpg,0,real,test
data/CIFake/test/REAL/0737.jpg,0,real,test
data/CIFake/test/REAL/0675 (10).jpg,0,real,test
data/CIFake/test/REAL/0391.jpg,0,real,test
data/CIFake/test/REAL/0285.jpg,0,real,test
data/CIFake/test/REAL/0061 (7).jpg,0,real,test
data/CIFake/test/REAL/0976.jpg,0,real,test
data/CIFake/test/REAL/0294.jpg,0,real,test
data/CIFake/test/REAL/0819 (10).jpg,0,real,test
data/CIFake/test/REAL/0144 (3).jpg,0,real,test
data/CIFake/test/REAL/0493 (5).jpg,0,real,test
data/CIFake/test/REAL/0569.jpg,0,real,test
data/CIFake/test/REAL/0686 (2).jpg,0,real,test
data/CIFake/test/REAL/0007 (5).jpg,0,real,test
data/CIFake/test/REAL/0913 (8).jpg,0,real,test
data/CIFake/test/REAL/0386 (10).jpg,0,real,test
data/CIFake/test/REAL/0314 (5).jpg,0,real,test
data/CIFake/test/REAL/0192 (6).jpg,0,real,test
data/CIFake/test/REAL/0868 (7).jpg,0,real,test
data/CIFake/test/REAL/0156 (8).jpg,0,real,test
data/CIFake/test/REAL/0592.jpg,0,real,test
data/CIFake/test/REAL/0884 (3).jpg,0,real,test
data/CIFake/test/REAL/0831 (6).jpg,0,real,test
data/CIFake/test/REAL/0359 (3).jpg,0,real,test
data/CIFake/test/REAL/0760 (6).jpg,0,real,test
data/CIFake/test/REAL/0340.jpg,0,real,test
data/CIFake/test/REAL/0086.jpg,0,real,test
data/CIFake/test/REAL/0317 (4).jpg,0,real,test
data/CIFake/test/REAL/0184 (7).jpg,0,real,test
data/CIFake/test/REAL/0244 (5).jpg,0,real,test
data/CIFake/test/REAL/0777 (3).jpg,0,real,test
data/CIFake/test/REAL/0815 (2).jpg,0,real,test
data/CIFake/test/REAL/0288 (9).jpg,0,real,test
data/CIFake/test/REAL/0261 (8).jpg,0,real,test
data/CIFake/test/REAL/0070 (7).jpg,0,real,test
data/CIFake/test/REAL/0088 (6).jpg,0,real,test
data/CIFake/test/REAL/0596 (7).jpg,0,real,test
data/CIFake/test/REAL/0467 (10).jpg,0,real,test
data/CIFake/test/REAL/0343 (4).jpg,0,real,test
data/CIFake/test/REAL/0712 (2).jpg,0,real,test
data/CIFake/test/REAL/0411 (9).jpg,0,real,test
data/CIFake/test/REAL/0547 (8).jpg,0,real,test
data/CIFake/test/REAL/0742 (5).jpg,0,real,test
data/CIFake/test/REAL/0070.jpg,0,real,test
data/CIFake/test/REAL/0171 (10).jpg,0,real,test
data/CIFake/test/REAL/0085.jpg,0,real,test
data/CIFake/test/REAL/0880 (5).jpg,0,real,test
data/CIFake/test/REAL/0288 (2).jpg,0,real,test
data/CIFake/test/REAL/0258.jpg,0,real,test
data/CIFake/test/REAL/0047 (7).jpg,0,real,test
data/CIFake/test/REAL/0794 (8).jpg,0,real,test
data/CIFake/test/REAL/0843 (7).jpg,0,real,test
data/CIFake/test/REAL/0190 (2).jpg,0,real,test
data/CIFake/test/REAL/0116 (10).jpg,0,real,test
data/CIFake/test/REAL/0385 (6).jpg,0,real,test
data/CIFake/test/REAL/0728 (8).jpg,0,real,test
data/CIFake/test/REAL/0971 (10).jpg,0,real,test
data/CIFake/test/REAL/0949 (9).jpg,0,real,test
data/CIFake/test/REAL/0534 (10).jpg,0,real,test
data/CIFake/test/REAL/0686 (6).jpg,0,real,test
data/CIFake/test/REAL/0325 (7).jpg,0,real,test
data/CIFake/test/REAL/0533 (7).jpg,0,real,test
data/CIFake/test/REAL/0376.jpg,0,real,test
data/CIFake/test/REAL/0180 (5).jpg,0,real,test
data/CIFake/test/REAL/0534 (4).jpg,0,real,test
data/CIFake/test/REAL/0373 (2).jpg,0,real,test
data/CIFake/test/REAL/0160 (7).jpg,0,real,test
data/CIFake/test/REAL/0388 (5).jpg,0,real,test
data/CIFake/test/REAL/0675.jpg,0,real,test
data/CIFake/test/REAL/0327 (7).jpg,0,real,test
data/CIFake/test/REAL/0615 (3).jpg,0,real,test
data/CIFake/test/REAL/0361 (6).jpg,0,real,test
data/CIFake/test/REAL/0120 (5).jpg,0,real,test
data/CIFake/test/REAL/0771 (7).jpg,0,real,test
data/CIFake/test/REAL/0958 (7).jpg,0,real,test
data/CIFake/test/REAL/0793 (7).jpg,0,real,test
data/CIFake/test/REAL/0089 (10).jpg,0,real,test
data/CIFake/test/REAL/0714 (2).jpg,0,real,test
data/CIFake/test/REAL/0237 (5).jpg,0,real,test
data/CIFake/test/REAL/0354 (2).jpg,0,real,test
data/CIFake/test/REAL/0998 (5).jpg,0,real,test
data/CIFake/test/REAL/0745 (5).jpg,0,real,test
data/CIFake/test/REAL/0291 (8).jpg,0,real,test
data/CIFake/test/REAL/0634 (7).jpg,0,real,test
data/CIFake/test/REAL/0611.jpg,0,real,test
data/CIFake/test/REAL/0223 (5).jpg,0,real,test
data/CIFake/test/REAL/0749.jpg,0,real,test
data/CIFake/test/REAL/0318 (2).jpg,0,real,test
data/CIFake/test/REAL/0587 (6).jpg,0,real,test
data/CIFake/test/REAL/0441 (9).jpg,0,real,test
data/CIFake/test/REAL/0331 (4).jpg,0,real,test
data/CIFake/test/REAL/0550 (4).jpg,0,real,test
data/CIFake/test/REAL/0208 (5).jpg,0,real,test
data/CIFake/test/REAL/0052 (6).jpg,0,real,test
data/CIFake/test/REAL/0931 (8).jpg,0,real,test
data/CIFake/test/REAL/0097 (8).jpg,0,real,test
data/CIFake/test/REAL/0459 (8).jpg,0,real,test
data/CIFake/test/REAL/0223 (7).jpg,0,real,test
data/CIFake/test/REAL/0182 (10).jpg,0,real,test
data/CIFake/test/REAL/0762 (8).jpg,0,real,test
data/CIFake/test/REAL/0751 (4).jpg,0,real,test
data/CIFake/test/REAL/0685 (3).jpg,0,real,test
data/CIFake/test/REAL/0280 (5).jpg,0,real,test
data/CIFake/test/REAL/0562.jpg,0,real,test
data/CIFake/test/REAL/0360 (3).jpg,0,real,test
data/CIFake/test/REAL/0483 (6).jpg,0,real,test
data/CIFake/test/REAL/0988.jpg,0,real,test
data/CIFake/test/REAL/0256 (9).jpg,0,real,test
data/CIFake/test/REAL/0278 (5).jpg,0,real,test
data/CIFake/test/REAL/0947 (2).jpg,0,real,test
data/CIFake/test/REAL/0905 (7).jpg,0,real,test
data/CIFake/test/REAL/0376 (4).jpg,0,real,test
data/CIFake/test/REAL/0141 (7).jpg,0,real,test
data/CIFake/test/REAL/0674 (6).jpg,0,real,test
data/CIFake/test/REAL/0854 (9).jpg,0,real,test
data/CIFake/test/REAL/0354 (7).jpg,0,real,test
data/CIFake/test/REAL/0969 (3).jpg,0,real,test
data/CIFake/test/REAL/0775 (8).jpg,0,real,test
data/CIFake/test/REAL/0758 (2).jpg,0,real,test
data/CIFake/test/REAL/0457 (4).jpg,0,real,test
data/CIFake/test/REAL/0023 (8).jpg,0,real,test
data/CIFake/test/REAL/0701 (5).jpg,0,real,test
data/CIFake/test/REAL/0404 (2).jpg,0,real,test
data/CIFake/test/REAL/0406 (10).jpg,0,real,test
data/CIFake/test/REAL/0536 (3).jpg,0,real,test
data/CIFake/test/REAL/0711 (5).jpg,0,real,test
data/CIFake/test/REAL/0949 (4).jpg,0,real,test
data/CIFake/test/REAL/0364 (4).jpg,0,real,test
data/CIFake/test/REAL/0969 (6).jpg,0,real,test
data/CIFake/test/REAL/0939.jpg,0,real,test
data/CIFake/test/REAL/0008 (4).jpg,0,real,test
data/CIFake/test/REAL/0684 (5).jpg,0,real,test
data/CIFake/test/REAL/0072 (5).jpg,0,real,test
data/CIFake/test/REAL/0065 (7).jpg,0,real,test
data/CIFake/test/REAL/0771 (2).jpg,0,real,test
data/CIFake/test/REAL/0826 (2).jpg,0,real,test
data/CIFake/test/REAL/0055 (10).jpg,0,real,test
data/CIFake/test/REAL/0697 (5).jpg,0,real,test
data/CIFake/test/REAL/0870 (2).jpg,0,real,test
data/CIFake/test/REAL/0646 (10).jpg,0,real,test
data/CIFake/test/REAL/0785 (3).jpg,0,real,test
data/CIFake/test/REAL/0160 (6).jpg,0,real,test
data/CIFake/test/REAL/0741 (3).jpg,0,real,test
data/CIFake/test/REAL/0811 (5).jpg,0,real,test
data/CIFake/test/REAL/0394 (10).jpg,0,real,test
data/CIFake/test/REAL/0136 (2).jpg,0,real,test
data/CIFake/test/REAL/0915 (10).jpg,0,real,test
data/CIFake/test/REAL/0020 (4).jpg,0,real,test
data/CIFake/test/REAL/0666 (3).jpg,0,real,test
data/CIFake/test/REAL/0357 (2).jpg,0,real,test
data/CIFake/test/REAL/0217 (5).jpg,0,real,test
data/CIFake/test/REAL/0587 (3).jpg,0,real,test
data/CIFake/test/REAL/0484 (7).jpg,0,real,test
data/CIFake/test/REAL/0391 (7).jpg,0,real,test
data/CIFake/test/REAL/0148 (7).jpg,0,real,test
data/CIFake/test/REAL/0026 (10).jpg,0,real,test
data/CIFake/test/REAL/0786 (10).jpg,0,real,test
data/CIFake/test/REAL/0499 (5).jpg,0,real,test
data/CIFake/test/REAL/0265 (10).jpg,0,real,test
data/CIFake/test/REAL/0752 (5).jpg,0,real,test
data/CIFake/test/REAL/0934 (6).jpg,0,real,test
data/CIFake/test/REAL/0956 (3).jpg,0,real,test
data/CIFake/test/REAL/0039.jpg,0,real,test
data/CIFake/test/REAL/0745 (3).jpg,0,real,test
data/CIFake/test/REAL/0759 (9).jpg,0,real,test
data/CIFake/test/REAL/0227 (2).jpg,0,real,test
data/CIFake/test/REAL/0664 (2).jpg,0,real,test
data/CIFake/test/REAL/0303 (10).jpg,0,real,test
data/CIFake/test/REAL/0606 (9).jpg,0,real,test
data/CIFake/test/REAL/0760 (8).jpg,0,real,test
data/CIFake/test/REAL/0002 (3).jpg,0,real,test
data/CIFake/test/REAL/0115 (9).jpg,0,real,test
data/CIFake/test/REAL/0630 (6).jpg,0,real,test
data/CIFake/test/REAL/0545 (5).jpg,0,real,test
data/CIFake/test/REAL/0869 (9).jpg,0,real,test
data/CIFake/test/REAL/0053 (6).jpg,0,real,test
data/CIFake/test/REAL/0485.jpg,0,real,test
data/CIFake/test/REAL/0697 (8).jpg,0,real,test
data/CIFake/test/REAL/0442 (10).jpg,0,real,test
data/CIFake/test/REAL/0888 (8).jpg,0,real,test
data/CIFake/test/REAL/0942 (5).jpg,0,real,test
data/CIFake/test/REAL/0339 (4).jpg,0,real,test
data/CIFake/test/REAL/0132 (7).jpg,0,real,test
data/CIFake/test/REAL/0550 (10).jpg,0,real,test
data/CIFake/test/REAL/0089 (9).jpg,0,real,test
data/CIFake/test/REAL/0843 (4).jpg,0,real,test
data/CIFake/test/REAL/0596 (4).jpg,0,real,test
data/CIFake/test/REAL/0084 (5).jpg,0,real,test
data/CIFake/test/REAL/0181 (9).jpg,0,real,test
data/CIFake/test/REAL/0627 (5).jpg,0,real,test
data/CIFake/test/REAL/0598.jpg,0,real,test
data/CIFake/test/REAL/0762 (5).jpg,0,real,test
data/CIFake/test/REAL/0066.jpg,0,real,test
data/CIFake/test/REAL/0600 (4).jpg,0,real,test
data/CIFake/test/REAL/0287 (2).jpg,0,real,test
data/CIFake/test/REAL/0915 (6).jpg,0,real,test
data/CIFake/test/REAL/0109 (8).jpg,0,real,test
data/CIFake/test/REAL/0918 (8).jpg,0,real,test
data/CIFake/test/REAL/0335 (5).jpg,0,real,test
data/CIFake/test/REAL/0226 (8).jpg,0,real,test
data/CIFake/test/REAL/0548 (8).jpg,0,real,test
data/CIFake/test/REAL/0390.jpg,0,real,test
data/CIFake/test/REAL/0884 (2).jpg,0,real,test
data/CIFake/test/REAL/0186 (10).jpg,0,real,test
data/CIFake/test/REAL/0783.jpg,0,real,test
data/CIFake/test/REAL/0950 (5).jpg,0,real,test
data/CIFake/test/REAL/0343 (8).jpg,0,real,test
data/CIFake/test/REAL/0369 (4).jpg,0,real,test
data/CIFake/test/REAL/0525 (10).jpg,0,real,test
data/CIFake/test/REAL/0577 (9).jpg,0,real,test
